CNTYFIPS,State,Year,TotalCaseCounts,TotalSolvedCounts
"Sabine, LA",Louisiana,1997,2,2
"Sabine, LA",Louisiana,1998,1,1
"Sabine, LA",Louisiana,1999,3,2
"Sabine, LA",Louisiana,2000,1,1
"Sabine, LA",Louisiana,2001,2,2
"Sabine, LA",Louisiana,2002,2,2
"Sabine, LA",Louisiana,2003,4,2
"Sabine, LA",Louisiana,2005,1,1
"Sabine, LA",Louisiana,2007,1,1
"Sabine, LA",Louisiana,2013,8,8
"Sabine, LA",Louisiana,2014,2,2
"Sabine, LA",Louisiana,2015,2,2
"Sabine, LA",Louisiana,2017,1,1
"Sabine, LA",Louisiana,2018,2,2
"Sabine, LA",Louisiana,2019,1,1
"Sabine, TX",Texas,1977,2,2
"Sabine, TX",Texas,1978,1,1
"Sabine, TX",Texas,1979,1,1
"Sabine, TX",Texas,1981,1,1
"Sabine, TX",Texas,1983,1,1
"Sabine, TX",Texas,1984,1,1
"Sabine, TX",Texas,1989,1,1
"Sabine, TX",Texas,1991,2,2
"Sabine, TX",Texas,1994,1,1
"Sabine, TX",Texas,1997,1,1
"Sabine, TX",Texas,2002,1,1
"Sabine, TX",Texas,2003,1,1
"Sabine, TX",Texas,2004,1,1
"Sabine, TX",Texas,2005,1,1
"Sabine, TX",Texas,2006,1,1
"Sabine, TX",Texas,2007,2,2
"Sabine, TX",Texas,2009,1,1
"Sabine, TX",Texas,2010,1,1
"Sabine, TX",Texas,2014,1,1
"Sac, IA",Iowa,2001,1,1
"Sac, IA",Iowa,2003,1,1
"Sac, IA",Iowa,2013,1,1
"Sacramento, CA",California,1976,84,71
"Sacramento, CA",California,1977,65,50
"Sacramento, CA",California,1978,103,81
"Sacramento, CA",California,1979,84,75
"Sacramento, CA",California,1980,81,56
"Sacramento, CA",California,1981,82,67
"Sacramento, CA",California,1982,86,64
"Sacramento, CA",California,1983,80,64
"Sacramento, CA",California,1984,85,70
"Sacramento, CA",California,1985,73,65
"Sacramento, CA",California,1986,115,86
"Sacramento, CA",California,1987,127,98
"Sacramento, CA",California,1988,118,98
"Sacramento, CA",California,1989,84,69
"Sacramento, CA",California,1990,93,77
"Sacramento, CA",California,1991,136,88
"Sacramento, CA",California,1992,105,74
"Sacramento, CA",California,1993,163,128
"Sacramento, CA",California,1994,137,95
"Sacramento, CA",California,1995,117,80
"Sacramento, CA",California,1996,102,70
"Sacramento, CA",California,1997,97,70
"Sacramento, CA",California,1998,81,59
"Sacramento, CA",California,1999,83,66
"Sacramento, CA",California,2000,83,67
"Sacramento, CA",California,2001,85,60
"Sacramento, CA",California,2002,87,65
"Sacramento, CA",California,2003,87,64
"Sacramento, CA",California,2004,103,71
"Sacramento, CA",California,2005,114,84
"Sacramento, CA",California,2006,110,71
"Sacramento, CA",California,2007,92,62
"Sacramento, CA",California,2008,103,78
"Sacramento, CA",California,2009,77,61
"Sacramento, CA",California,2010,84,62
"Sacramento, CA",California,2011,84,58
"Sacramento, CA",California,2012,96,68
"Sacramento, CA",California,2013,85,56
"Sacramento, CA",California,2014,87,63
"Sacramento, CA",California,2015,99,71
"Sacramento, CA",California,2016,96,60
"Sacramento, CA",California,2017,83,64
"Sacramento, CA",California,2018,81,51
"Sacramento, CA",California,2019,82,60
"Sagadahoc, ME",Maine,1977,3,3
"Sagadahoc, ME",Maine,1979,2,2
"Sagadahoc, ME",Maine,1981,1,1
"Sagadahoc, ME",Maine,1982,2,1
"Sagadahoc, ME",Maine,1983,1,1
"Sagadahoc, ME",Maine,1988,1,1
"Sagadahoc, ME",Maine,1994,1,1
"Sagadahoc, ME",Maine,2002,1,1
"Sagadahoc, ME",Maine,2015,1,1
"Sagadahoc, ME",Maine,2017,1,1
"Sagadahoc, ME",Maine,2018,1,1
"Saginaw, MI",Michigan,1976,35,30
"Saginaw, MI",Michigan,1977,26,23
"Saginaw, MI",Michigan,1978,30,20
"Saginaw, MI",Michigan,1979,31,21
"Saginaw, MI",Michigan,1980,26,21
"Saginaw, MI",Michigan,1981,23,19
"Saginaw, MI",Michigan,1982,27,22
"Saginaw, MI",Michigan,1983,27,21
"Saginaw, MI",Michigan,1984,20,10
"Saginaw, MI",Michigan,1985,23,17
"Saginaw, MI",Michigan,1986,25,20
"Saginaw, MI",Michigan,1987,35,29
"Saginaw, MI",Michigan,1988,29,22
"Saginaw, MI",Michigan,1989,26,23
"Saginaw, MI",Michigan,1990,39,28
"Saginaw, MI",Michigan,1991,33,20
"Saginaw, MI",Michigan,1992,39,26
"Saginaw, MI",Michigan,1993,31,25
"Saginaw, MI",Michigan,1994,29,22
"Saginaw, MI",Michigan,1995,25,20
"Saginaw, MI",Michigan,1996,19,13
"Saginaw, MI",Michigan,1997,14,11
"Saginaw, MI",Michigan,1998,22,11
"Saginaw, MI",Michigan,1999,17,11
"Saginaw, MI",Michigan,2000,9,8
"Saginaw, MI",Michigan,2001,17,12
"Saginaw, MI",Michigan,2002,19,14
"Saginaw, MI",Michigan,2003,19,7
"Saginaw, MI",Michigan,2004,24,9
"Saginaw, MI",Michigan,2005,24,6
"Saginaw, MI",Michigan,2006,28,13
"Saginaw, MI",Michigan,2007,12,8
"Saginaw, MI",Michigan,2008,21,6
"Saginaw, MI",Michigan,2009,14,10
"Saginaw, MI",Michigan,2010,7,5
"Saginaw, MI",Michigan,2011,14,10
"Saginaw, MI",Michigan,2012,30,10
"Saginaw, MI",Michigan,2013,36,22
"Saginaw, MI",Michigan,2014,16,13
"Saginaw, MI",Michigan,2015,10,5
"Saginaw, MI",Michigan,2016,19,10
"Saginaw, MI",Michigan,2017,21,8
"Saginaw, MI",Michigan,2018,20,13
"Saginaw, MI",Michigan,2019,18,13
"Saguache, CO",Colorado,1977,1,1
"Saguache, CO",Colorado,1979,2,2
"Saguache, CO",Colorado,1983,2,2
"Saguache, CO",Colorado,1986,2,2
"Saguache, CO",Colorado,1988,1,1
"Saguache, CO",Colorado,1989,1,1
"Saguache, CO",Colorado,1992,2,2
"Saguache, CO",Colorado,1996,1,1
"Saguache, CO",Colorado,1997,1,1
"Saguache, CO",Colorado,1999,1,1
"Saguache, CO",Colorado,2001,1,1
"Saguache, CO",Colorado,2002,2,1
"Saguache, CO",Colorado,2004,1,1
"Saguache, CO",Colorado,2008,1,1
"Saguache, CO",Colorado,2016,1,1
"Salem, NJ",New Jersey,1976,5,5
"Salem, NJ",New Jersey,1977,1,1
"Salem, NJ",New Jersey,1979,5,5
"Salem, NJ",New Jersey,1980,2,1
"Salem, NJ",New Jersey,1981,2,2
"Salem, NJ",New Jersey,1982,1,1
"Salem, NJ",New Jersey,1983,1,1
"Salem, NJ",New Jersey,1984,1,1
"Salem, NJ",New Jersey,1985,2,2
"Salem, NJ",New Jersey,1987,2,2
"Salem, NJ",New Jersey,1988,2,2
"Salem, NJ",New Jersey,1989,1,1
"Salem, NJ",New Jersey,1990,1,1
"Salem, NJ",New Jersey,1991,5,4
"Salem, NJ",New Jersey,1992,5,5
"Salem, NJ",New Jersey,1993,3,2
"Salem, NJ",New Jersey,1994,7,6
"Salem, NJ",New Jersey,1995,2,2
"Salem, NJ",New Jersey,1996,1,1
"Salem, NJ",New Jersey,1998,5,3
"Salem, NJ",New Jersey,2001,4,3
"Salem, NJ",New Jersey,2002,2,2
"Salem, NJ",New Jersey,2003,1,1
"Salem, NJ",New Jersey,2004,1,1
"Salem, NJ",New Jersey,2005,5,4
"Salem, NJ",New Jersey,2006,2,2
"Salem, NJ",New Jersey,2007,3,3
"Salem, NJ",New Jersey,2008,4,3
"Salem, NJ",New Jersey,2010,4,4
"Salem, NJ",New Jersey,2011,1,1
"Salem, NJ",New Jersey,2012,1,1
"Salem, NJ",New Jersey,2013,4,4
"Salem, NJ",New Jersey,2014,1,1
"Salem, NJ",New Jersey,2015,2,2
"Salem, NJ",New Jersey,2016,5,4
"Salem, NJ",New Jersey,2017,3,2
"Salem, NJ",New Jersey,2018,5,2
"Salem, NJ",New Jersey,2019,4,3
"Salem, VA",Virginia,1976,2,2
"Salem, VA",Virginia,1978,3,3
"Salem, VA",Virginia,1980,1,1
"Salem, VA",Virginia,1983,2,2
"Salem, VA",Virginia,1984,2,2
"Salem, VA",Virginia,1986,1,1
"Salem, VA",Virginia,1987,1,1
"Salem, VA",Virginia,1988,1,1
"Salem, VA",Virginia,1989,1,1
"Salem, VA",Virginia,1992,2,2
"Salem, VA",Virginia,1993,1,1
"Salem, VA",Virginia,1995,1,1
"Salem, VA",Virginia,1996,1,1
"Salem, VA",Virginia,1998,1,1
"Salem, VA",Virginia,2001,2,2
"Salem, VA",Virginia,2003,1,1
"Salem, VA",Virginia,2008,2,2
"Salem, VA",Virginia,2010,1,1
"Salem, VA",Virginia,2013,2,2
"Salem, VA",Virginia,2015,2,2
"Salem, VA",Virginia,2018,1,1
"Salem, VA",Virginia,2019,1,1
"Saline, AR",Arkansas,1976,2,2
"Saline, AR",Arkansas,1977,3,3
"Saline, AR",Arkansas,1979,4,4
"Saline, AR",Arkansas,1980,3,3
"Saline, AR",Arkansas,1981,2,2
"Saline, AR",Arkansas,1982,4,3
"Saline, AR",Arkansas,1983,4,3
"Saline, AR",Arkansas,1984,3,3
"Saline, AR",Arkansas,1985,2,2
"Saline, AR",Arkansas,1986,3,3
"Saline, AR",Arkansas,1987,1,1
"Saline, AR",Arkansas,1988,1,1
"Saline, AR",Arkansas,1990,1,1
"Saline, AR",Arkansas,1992,4,4
"Saline, AR",Arkansas,1993,2,2
"Saline, AR",Arkansas,1994,8,8
"Saline, AR",Arkansas,1995,2,2
"Saline, AR",Arkansas,1996,1,1
"Saline, AR",Arkansas,1997,4,4
"Saline, AR",Arkansas,1998,4,2
"Saline, AR",Arkansas,1999,2,1
"Saline, AR",Arkansas,2000,1,1
"Saline, AR",Arkansas,2001,1,1
"Saline, AR",Arkansas,2002,1,1
"Saline, AR",Arkansas,2003,1,1
"Saline, AR",Arkansas,2005,4,4
"Saline, AR",Arkansas,2006,1,1
"Saline, AR",Arkansas,2008,4,4
"Saline, AR",Arkansas,2010,1,1
"Saline, AR",Arkansas,2015,1,1
"Saline, AR",Arkansas,2016,5,5
"Saline, AR",Arkansas,2017,2,2
"Saline, AR",Arkansas,2018,1,1
"Saline, AR",Arkansas,2019,12,12
"Saline, IL",Illinois,1977,2,2
"Saline, IL",Illinois,1978,1,1
"Saline, IL",Illinois,1980,1,1
"Saline, IL",Illinois,1981,2,2
"Saline, IL",Illinois,1986,1,1
"Saline, IL",Illinois,1987,1,1
"Saline, IL",Illinois,1989,1,1
"Saline, IL",Illinois,1990,1,1
"Saline, IL",Illinois,1991,1,1
"Saline, IL",Illinois,1994,1,1
"Saline, IL",Illinois,2002,1,1
"Saline, IL",Illinois,2007,1,1
"Saline, IL",Illinois,2016,1,1
"Saline, KS",Kansas,1977,5,4
"Saline, KS",Kansas,1978,2,1
"Saline, KS",Kansas,1979,1,1
"Saline, KS",Kansas,1980,1,1
"Saline, KS",Kansas,1981,3,1
"Saline, KS",Kansas,1982,2,1
"Saline, KS",Kansas,1983,2,1
"Saline, KS",Kansas,1984,1,1
"Saline, KS",Kansas,1985,1,1
"Saline, KS",Kansas,1986,2,1
"Saline, KS",Kansas,1988,1,1
"Saline, KS",Kansas,1989,1,1
"Saline, KS",Kansas,1990,1,1
"Saline, KS",Kansas,1991,1,1
"Saline, KS",Kansas,1992,2,1
"Saline, KS",Kansas,2001,2,2
"Saline, KS",Kansas,2003,10,10
"Saline, KS",Kansas,2004,1,1
"Saline, KS",Kansas,2006,2,2
"Saline, KS",Kansas,2008,5,3
"Saline, KS",Kansas,2009,6,4
"Saline, KS",Kansas,2010,7,7
"Saline, KS",Kansas,2011,4,3
"Saline, KS",Kansas,2012,2,2
"Saline, KS",Kansas,2013,2,2
"Saline, KS",Kansas,2014,1,1
"Saline, KS",Kansas,2015,2,2
"Saline, KS",Kansas,2016,3,2
"Saline, KS",Kansas,2017,3,3
"Saline, KS",Kansas,2018,2,1
"Saline, KS",Kansas,2019,2,2
"Saline, MO",Missouri,1976,2,2
"Saline, MO",Missouri,1977,1,1
"Saline, MO",Missouri,1978,2,2
"Saline, MO",Missouri,1979,1,1
"Saline, MO",Missouri,1980,1,1
"Saline, MO",Missouri,1981,3,3
"Saline, MO",Missouri,1982,3,3
"Saline, MO",Missouri,1983,5,5
"Saline, MO",Missouri,1984,4,4
"Saline, MO",Missouri,1985,1,1
"Saline, MO",Missouri,1986,9,9
"Saline, MO",Missouri,1987,2,2
"Saline, MO",Missouri,1990,1,1
"Saline, MO",Missouri,1991,1,1
"Saline, MO",Missouri,1996,2,2
"Saline, MO",Missouri,1997,3,3
"Saline, MO",Missouri,1999,2,2
"Saline, MO",Missouri,2002,1,1
"Saline, MO",Missouri,2006,3,3
"Saline, MO",Missouri,2012,2,2
"Saline, MO",Missouri,2016,2,2
"Saline, MO",Missouri,2018,2,2
"Saline, MO",Missouri,2019,1,1
"Saline, NE",Nebraska,1977,1,1
"Saline, NE",Nebraska,1981,1,1
"Saline, NE",Nebraska,1985,1,1
"Saline, NE",Nebraska,1989,1,1
"Saline, NE",Nebraska,1993,1,1
"Saline, NE",Nebraska,1996,1,1
"Saline, NE",Nebraska,2005,1,1
"Salt Lake, UT",Utah,1976,21,15
"Salt Lake, UT",Utah,1977,26,19
"Salt Lake, UT",Utah,1978,28,21
"Salt Lake, UT",Utah,1979,35,26
"Salt Lake, UT",Utah,1980,32,22
"Salt Lake, UT",Utah,1981,31,25
"Salt Lake, UT",Utah,1982,30,24
"Salt Lake, UT",Utah,1983,29,25
"Salt Lake, UT",Utah,1984,19,16
"Salt Lake, UT",Utah,1985,27,20
"Salt Lake, UT",Utah,1986,35,26
"Salt Lake, UT",Utah,1987,29,23
"Salt Lake, UT",Utah,1988,28,20
"Salt Lake, UT",Utah,1989,28,18
"Salt Lake, UT",Utah,1990,37,33
"Salt Lake, UT",Utah,1991,38,26
"Salt Lake, UT",Utah,1992,31,26
"Salt Lake, UT",Utah,1993,40,32
"Salt Lake, UT",Utah,1994,46,39
"Salt Lake, UT",Utah,1995,43,32
"Salt Lake, UT",Utah,1996,42,38
"Salt Lake, UT",Utah,1997,53,33
"Salt Lake, UT",Utah,1998,32,22
"Salt Lake, UT",Utah,1999,39,34
"Salt Lake, UT",Utah,2000,33,30
"Salt Lake, UT",Utah,2001,44,42
"Salt Lake, UT",Utah,2002,27,26
"Salt Lake, UT",Utah,2003,29,21
"Salt Lake, UT",Utah,2004,32,28
"Salt Lake, UT",Utah,2005,33,31
"Salt Lake, UT",Utah,2006,25,24
"Salt Lake, UT",Utah,2007,49,41
"Salt Lake, UT",Utah,2008,25,22
"Salt Lake, UT",Utah,2009,22,20
"Salt Lake, UT",Utah,2010,37,36
"Salt Lake, UT",Utah,2011,28,27
"Salt Lake, UT",Utah,2012,31,26
"Salt Lake, UT",Utah,2013,25,24
"Salt Lake, UT",Utah,2014,30,28
"Salt Lake, UT",Utah,2015,36,29
"Salt Lake, UT",Utah,2016,45,40
"Salt Lake, UT",Utah,2017,43,41
"Salt Lake, UT",Utah,2018,38,33
"Salt Lake, UT",Utah,2019,52,46
"Saluda, SC",South Carolina,1976,3,3
"Saluda, SC",South Carolina,1977,3,3
"Saluda, SC",South Carolina,1978,1,1
"Saluda, SC",South Carolina,1979,2,2
"Saluda, SC",South Carolina,1982,2,2
"Saluda, SC",South Carolina,1983,3,3
"Saluda, SC",South Carolina,1984,4,3
"Saluda, SC",South Carolina,1985,4,4
"Saluda, SC",South Carolina,1986,1,1
"Saluda, SC",South Carolina,1987,2,2
"Saluda, SC",South Carolina,1988,3,3
"Saluda, SC",South Carolina,1989,2,2
"Saluda, SC",South Carolina,1990,2,2
"Saluda, SC",South Carolina,1991,3,3
"Saluda, SC",South Carolina,1992,1,1
"Saluda, SC",South Carolina,1993,1,1
"Saluda, SC",South Carolina,1994,1,1
"Saluda, SC",South Carolina,1995,1,1
"Saluda, SC",South Carolina,1996,2,2
"Saluda, SC",South Carolina,1997,1,1
"Saluda, SC",South Carolina,1998,3,3
"Saluda, SC",South Carolina,1999,2,2
"Saluda, SC",South Carolina,2000,2,2
"Saluda, SC",South Carolina,2004,1,1
"Saluda, SC",South Carolina,2007,1,1
"Saluda, SC",South Carolina,2009,1,1
"Saluda, SC",South Carolina,2011,3,3
"Saluda, SC",South Carolina,2013,2,2
"Saluda, SC",South Carolina,2014,1,1
"Saluda, SC",South Carolina,2016,2,2
"Saluda, SC",South Carolina,2017,1,1
"Sampson, NC",North Carolina,1976,11,11
"Sampson, NC",North Carolina,1977,8,8
"Sampson, NC",North Carolina,1978,4,4
"Sampson, NC",North Carolina,1979,3,3
"Sampson, NC",North Carolina,1980,4,3
"Sampson, NC",North Carolina,1981,2,2
"Sampson, NC",North Carolina,1982,6,6
"Sampson, NC",North Carolina,1983,2,1
"Sampson, NC",North Carolina,1984,6,4
"Sampson, NC",North Carolina,1985,3,3
"Sampson, NC",North Carolina,1986,4,4
"Sampson, NC",North Carolina,1987,4,4
"Sampson, NC",North Carolina,1988,3,3
"Sampson, NC",North Carolina,1989,5,5
"Sampson, NC",North Carolina,1990,2,2
"Sampson, NC",North Carolina,1991,5,5
"Sampson, NC",North Carolina,1992,7,6
"Sampson, NC",North Carolina,1993,6,3
"Sampson, NC",North Carolina,1994,14,9
"Sampson, NC",North Carolina,1995,5,4
"Sampson, NC",North Carolina,1996,5,4
"Sampson, NC",North Carolina,1997,5,1
"Sampson, NC",North Carolina,1998,6,5
"Sampson, NC",North Carolina,1999,1,1
"Sampson, NC",North Carolina,2000,4,3
"Sampson, NC",North Carolina,2001,4,3
"Sampson, NC",North Carolina,2002,2,2
"Sampson, NC",North Carolina,2003,6,1
"Sampson, NC",North Carolina,2004,8,5
"Sampson, NC",North Carolina,2005,4,3
"Sampson, NC",North Carolina,2006,5,2
"Sampson, NC",North Carolina,2007,4,3
"Sampson, NC",North Carolina,2008,6,5
"Sampson, NC",North Carolina,2009,3,1
"Sampson, NC",North Carolina,2010,4,1
"Sampson, NC",North Carolina,2012,6,2
"Sampson, NC",North Carolina,2013,2,2
"Sampson, NC",North Carolina,2014,2,2
"Sampson, NC",North Carolina,2015,8,6
"Sampson, NC",North Carolina,2016,3,1
"Sampson, NC",North Carolina,2017,2,2
"Sampson, NC",North Carolina,2018,3,3
"Sampson, NC",North Carolina,2019,4,4
"San Augustine, TX",Texas,1976,2,2
"San Augustine, TX",Texas,1977,2,2
"San Augustine, TX",Texas,1978,3,3
"San Augustine, TX",Texas,1979,1,1
"San Augustine, TX",Texas,1980,1,1
"San Augustine, TX",Texas,1981,1,1
"San Augustine, TX",Texas,1982,2,2
"San Augustine, TX",Texas,1987,3,3
"San Augustine, TX",Texas,1988,3,3
"San Augustine, TX",Texas,1991,1,1
"San Augustine, TX",Texas,1992,1,1
"San Augustine, TX",Texas,1993,2,2
"San Augustine, TX",Texas,1997,2,2
"San Augustine, TX",Texas,1998,1,1
"San Augustine, TX",Texas,1999,2,2
"San Augustine, TX",Texas,2001,2,2
"San Augustine, TX",Texas,2003,2,2
"San Augustine, TX",Texas,2006,2,1
"San Augustine, TX",Texas,2008,1,1
"San Augustine, TX",Texas,2009,1,1
"San Augustine, TX",Texas,2014,2,1
"San Augustine, TX",Texas,2017,1,1
"San Benito, CA",California,1976,1,1
"San Benito, CA",California,1977,2,2
"San Benito, CA",California,1979,7,6
"San Benito, CA",California,1980,3,3
"San Benito, CA",California,1981,1,1
"San Benito, CA",California,1982,3,3
"San Benito, CA",California,1983,2,2
"San Benito, CA",California,1984,4,3
"San Benito, CA",California,1985,1,1
"San Benito, CA",California,1986,2,2
"San Benito, CA",California,1987,1,1
"San Benito, CA",California,1988,5,5
"San Benito, CA",California,1989,1,1
"San Benito, CA",California,1990,1,1
"San Benito, CA",California,1991,1,1
"San Benito, CA",California,1994,2,2
"San Benito, CA",California,1995,2,2
"San Benito, CA",California,1998,2,1
"San Benito, CA",California,1999,1,1
"San Benito, CA",California,2000,3,2
"San Benito, CA",California,2001,6,5
"San Benito, CA",California,2002,1,1
"San Benito, CA",California,2003,2,2
"San Benito, CA",California,2005,1,1
"San Benito, CA",California,2006,2,2
"San Benito, CA",California,2007,5,2
"San Benito, CA",California,2008,3,1
"San Benito, CA",California,2010,1,1
"San Benito, CA",California,2011,6,2
"San Benito, CA",California,2012,1,1
"San Benito, CA",California,2013,5,2
"San Benito, CA",California,2014,4,2
"San Bernardino, CA",California,1976,66,54
"San Bernardino, CA",California,1977,104,83
"San Bernardino, CA",California,1978,120,84
"San Bernardino, CA",California,1979,129,93
"San Bernardino, CA",California,1980,151,102
"San Bernardino, CA",California,1981,150,111
"San Bernardino, CA",California,1982,106,78
"San Bernardino, CA",California,1983,135,102
"San Bernardino, CA",California,1984,108,70
"San Bernardino, CA",California,1985,118,79
"San Bernardino, CA",California,1986,145,101
"San Bernardino, CA",California,1987,153,107
"San Bernardino, CA",California,1988,148,117
"San Bernardino, CA",California,1989,188,150
"San Bernardino, CA",California,1990,215,153
"San Bernardino, CA",California,1991,230,153
"San Bernardino, CA",California,1992,248,165
"San Bernardino, CA",California,1993,270,172
"San Bernardino, CA",California,1994,264,177
"San Bernardino, CA",California,1995,237,156
"San Bernardino, CA",California,1996,199,139
"San Bernardino, CA",California,1997,159,93
"San Bernardino, CA",California,1998,160,113
"San Bernardino, CA",California,1999,117,74
"San Bernardino, CA",California,2000,154,102
"San Bernardino, CA",California,2001,137,83
"San Bernardino, CA",California,2002,157,103
"San Bernardino, CA",California,2003,183,122
"San Bernardino, CA",California,2004,178,120
"San Bernardino, CA",California,2005,188,126
"San Bernardino, CA",California,2006,178,132
"San Bernardino, CA",California,2007,187,126
"San Bernardino, CA",California,2008,131,89
"San Bernardino, CA",California,2009,133,87
"San Bernardino, CA",California,2010,118,89
"San Bernardino, CA",California,2011,111,79
"San Bernardino, CA",California,2012,112,77
"San Bernardino, CA",California,2013,136,79
"San Bernardino, CA",California,2014,125,80
"San Bernardino, CA",California,2015,133,99
"San Bernardino, CA",California,2016,144,93
"San Bernardino, CA",California,2017,141,107
"San Bernardino, CA",California,2018,138,88
"San Bernardino, CA",California,2019,170,110
"San Diego, CA",California,1976,116,88
"San Diego, CA",California,1977,117,67
"San Diego, CA",California,1978,120,78
"San Diego, CA",California,1979,158,101
"San Diego, CA",California,1980,174,107
"San Diego, CA",California,1981,143,118
"San Diego, CA",California,1982,134,99
"San Diego, CA",California,1983,144,111
"San Diego, CA",California,1984,172,131
"San Diego, CA",California,1985,175,122
"San Diego, CA",California,1986,216,122
"San Diego, CA",California,1987,200,122
"San Diego, CA",California,1988,251,166
"San Diego, CA",California,1989,218,157
"San Diego, CA",California,1990,246,155
"San Diego, CA",California,1991,293,166
"San Diego, CA",California,1992,269,163
"San Diego, CA",California,1993,266,151
"San Diego, CA",California,1994,224,140
"San Diego, CA",California,1995,213,128
"San Diego, CA",California,1996,174,107
"San Diego, CA",California,1997,138,91
"San Diego, CA",California,1998,104,67
"San Diego, CA",California,1999,115,63
"San Diego, CA",California,2000,111,73
"San Diego, CA",California,2001,106,65
"San Diego, CA",California,2002,98,67
"San Diego, CA",California,2003,143,81
"San Diego, CA",California,2004,137,67
"San Diego, CA",California,2005,109,66
"San Diego, CA",California,2006,138,90
"San Diego, CA",California,2007,120,55
"San Diego, CA",California,2008,95,52
"San Diego, CA",California,2009,90,67
"San Diego, CA",California,2010,75,51
"San Diego, CA",California,2011,88,70
"San Diego, CA",California,2012,114,76
"San Diego, CA",California,2013,86,62
"San Diego, CA",California,2014,82,49
"San Diego, CA",California,2015,94,76
"San Diego, CA",California,2016,109,81
"San Diego, CA",California,2017,90,76
"San Diego, CA",California,2018,92,76
"San Diego, CA",California,2019,89,55
"San Francisco, CA",California,1976,146,81
"San Francisco, CA",California,1977,154,93
"San Francisco, CA",California,1978,122,78
"San Francisco, CA",California,1979,122,66
"San Francisco, CA",California,1980,125,73
"San Francisco, CA",California,1981,115,84
"San Francisco, CA",California,1982,115,73
"San Francisco, CA",California,1983,86,51
"San Francisco, CA",California,1984,76,44
"San Francisco, CA",California,1985,88,55
"San Francisco, CA",California,1986,119,74
"San Francisco, CA",California,1987,106,65
"San Francisco, CA",California,1988,95,77
"San Francisco, CA",California,1989,77,55
"San Francisco, CA",California,1990,110,66
"San Francisco, CA",California,1991,103,56
"San Francisco, CA",California,1992,121,58
"San Francisco, CA",California,1993,134,65
"San Francisco, CA",California,1994,98,41
"San Francisco, CA",California,1995,104,43
"San Francisco, CA",California,1996,84,41
"San Francisco, CA",California,1997,64,24
"San Francisco, CA",California,1998,63,27
"San Francisco, CA",California,1999,67,30
"San Francisco, CA",California,2000,60,24
"San Francisco, CA",California,2001,67,36
"San Francisco, CA",California,2002,73,32
"San Francisco, CA",California,2003,70,25
"San Francisco, CA",California,2004,92,25
"San Francisco, CA",California,2005,96,41
"San Francisco, CA",California,2006,90,27
"San Francisco, CA",California,2007,101,20
"San Francisco, CA",California,2008,99,37
"San Francisco, CA",California,2009,47,27
"San Francisco, CA",California,2010,48,21
"San Francisco, CA",California,2011,50,34
"San Francisco, CA",California,2012,72,29
"San Francisco, CA",California,2013,54,26
"San Francisco, CA",California,2014,47,25
"San Francisco, CA",California,2015,59,27
"San Francisco, CA",California,2016,60,27
"San Francisco, CA",California,2017,56,26
"San Francisco, CA",California,2018,49,31
"San Francisco, CA",California,2019,43,27
"San Jacinto, TX",Texas,1976,2,2
"San Jacinto, TX",Texas,1977,2,2
"San Jacinto, TX",Texas,1978,3,2
"San Jacinto, TX",Texas,1979,3,3
"San Jacinto, TX",Texas,1980,3,3
